patient_id,failed_login_rate,request_rate,total_records_accessed,unique_endpoints,endpoint_discovery_count,suspicious_download_count,data_export_count,privilege_escalation_count,device_change_count,night_activity_count,error_rate,anomalous_event_count,unique_sessions,unique_devices,average_response_time_ms,behavior_class,is_anomalous
TRAIN_P3197,0.085,0.1498,2958,13,2,14,4,0,1,75,0.047,33,8,3,952.42,DATA_EXFILTRATION,1
TRAIN_P2154,0.0528,0.0244,224,10,0,0,0,0,0,25,0.0152,0,4,1,341.89,NORMAL,0
TRAIN_P1872,0.0681,0.0122,169,8,0,0,0,0,1,41,0.0111,0,4,1,427.01,NORMAL,0
TRAIN_P2224,0.5252,0.0742,120,10,0,0,0,0,2,23,0.4017,11,4,1,591.75,BRUTE_FORCE,1
TRAIN_P2233,0.4855,0.0827,101,10,0,1,0,0,0,44,0.2602,9,4,1,336.96,BRUTE_FORCE,1
TRAIN_P3138,0.0831,0.1313,2420,17,3,9,9,0,5,68,0.0299,33,9,3,531.21,DATA_EXFILTRATION,1
TRAIN_P0323,0.0592,0.021,162,7,0,0,0,0,0,23,0.015,0,3,1,387.88,NORMAL,0
TRAIN_P1403,0.0739,0.0159,162,9,1,0,0,0,0,16,0.0091,0,3,1,277.15,NORMAL,0
TRAIN_P2019,0.0409,0.0254,249,9,0,0,0,0,0,31,0.0185,0,5,2,361.07,NORMAL,0
TRAIN_P3302,0.019,0.1199,2450,16,1,11,7,1,0,71,0.0477,18,6,3,722.61,DATA_EXFILTRATION,1
TRAIN_P2416,0.4957,0.0815,161,8,0,0,0,0,0,43,0.3741,4,4,2,243.63,BRUTE_FORCE,1
TRAIN_P1570,0.0586,0.02,147,10,0,0,0,0,0,31,0.0168,2,2,1,383.21,NORMAL,0
TRAIN_P0933,0.0,0.0185,175,10,0,0,0,0,0,45,0.0236,0,3,1,352.04,NORMAL,0
TRAIN_P1076,0.0446,0.0134,169,9,1,0,0,0,0,32,0.0146,1,4,1,201.09,NORMAL,0
TRAIN_P1035,0.0414,0.0259,119,9,0,0,0,0,0,29,0.0188,0,1,2,482.31,NORMAL,0
TRAIN_P1682,0.0046,0.0149,137,10,0,0,0,0,0,35,0.0158,0,2,2,281.75,NORMAL,0
TRAIN_P2217,0.5011,0.0794,203,8,0,0,0,0,1,43,0.2586,12,5,1,398.43,BRUTE_FORCE,1
TRAIN_P1796,0.0217,0.0154,166,7,0,0,0,0,0,26,0.0119,0,2,1,522.11,NORMAL,0
TRAIN_P1024,0.0611,0.0166,170,8,0,0,0,0,0,37,0.0175,0,3,1,575.27,NORMAL,0
TRAIN_P2595,0.0618,0.0613,335,15,4,0,0,0,1,22,0.0805,9,7,1,390.88,RECONNAISSANCE,1
TRAIN_P3558,0.051,0.0635,2164,16,5,0,1,7,1,80,0.0609,25,11,3,682.44,PRIVILEGE_ABUSE,1
TRAIN_P0658,0.0808,0.0224,155,7,0,0,0,0,1,31,0.0094,0,5,1,381.87,NORMAL,0
TRAIN_P0528,0.0565,0.0204,145,10,0,0,0,0,0,30,0.0129,0,2,1,421.46,NORMAL,0
TRAIN_P2257,0.5997,0.111,126,10,0,0,0,0,1,34,0.2677,11,4,1,546.06,BRUTE_FORCE,1
TRAIN_P3441,0.0959,0.0659,1561,18,3,0,2,7,4,63,0.1094,16,6,5,453.21,PRIVILEGE_ABUSE,1
TRAIN_P1892,0.0367,0.0277,91,9,0,0,0,0,0,15,0.0207,0,4,1,296.22,NORMAL,0
TRAIN_P2248,0.6485,0.0782,188,9,0,0,0,0,0,32,0.341,12,5,1,444.39,BRUTE_FORCE,1
TRAIN_P2726,0.0774,0.0695,351,13,6,1,0,0,1,45,0.1303,4,6,1,592.14,RECONNAISSANCE,1
TRAIN_P2765,0.0856,0.0637,2537,13,4,1,0,0,3,53,0.0504,19,6,1,604.4,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3076,0.0459,0.1119,2676,15,1,0,0,0,3,49,0.0415,10,7,2,328.83,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0326,0.0597,0.0164,88,8,0,0,0,0,0,24,0.0165,0,3,1,458.05,NORMAL,0
TRAIN_P0433,0.0492,0.0265,126,8,2,0,0,0,0,30,0.0069,0,5,1,364.19,NORMAL,0
TRAIN_P0031,0.0057,0.0268,145,10,0,0,0,0,0,25,0.0152,0,3,1,252.07,NORMAL,0
TRAIN_P0458,0.0124,0.011,61,8,0,0,0,0,0,22,0.006,0,3,1,397.41,NORMAL,0
TRAIN_P0230,0.0389,0.0224,84,9,0,0,0,0,0,31,0.0158,0,2,1,519.79,NORMAL,0
TRAIN_P0204,0.052,0.0233,120,9,0,0,0,0,0,25,0.0221,0,5,1,502.09,NORMAL,0
TRAIN_P2623,0.094,0.0795,392,15,6,0,0,0,0,53,0.1307,5,6,3,331.84,RECONNAISSANCE,1
TRAIN_P0786,0.0206,0.0131,180,11,0,0,0,0,0,24,0.023,0,4,1,249.93,NORMAL,0
TRAIN_P1484,0.017,0.0218,180,8,0,0,0,0,0,21,0.0086,0,3,2,280.92,NORMAL,0
TRAIN_P2271,0.5112,0.0884,199,9,2,0,0,0,0,26,0.238,16,7,2,441.23,BRUTE_FORCE,1
TRAIN_P1583,0.071,0.0212,103,5,0,0,0,0,0,20,0.0127,0,4,2,485.87,NORMAL,0
TRAIN_P0694,0.0315,0.0162,179,6,0,0,0,0,0,23,0.0164,1,3,1,223.97,NORMAL,0
TRAIN_P2923,0.0579,0.063,2491,9,4,0,0,0,2,68,0.0148,16,8,4,575.34,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2021,0.0453,0.0265,68,9,0,0,0,0,0,25,0.019,0,3,1,372.25,NORMAL,0
TRAIN_P0193,0.0363,0.0169,156,10,0,0,0,0,0,33,0.0182,0,2,1,435.43,NORMAL,0
TRAIN_P2668,0.0213,0.0639,291,13,11,0,0,0,1,41,0.0817,4,6,2,492.21,RECONNAISSANCE,1
TRAIN_P1537,0.0447,0.024,141,9,1,0,0,0,0,31,0.0158,0,3,1,560.68,NORMAL,0
TRAIN_P3473,0.1105,0.0761,2081,9,3,0,1,4,5,55,0.0259,6,10,2,593.11,PRIVILEGE_ABUSE,1
TRAIN_P3049,0.0462,0.0752,2170,11,4,1,2,0,2,67,0.0369,14,7,3,569.31,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0167,0.0352,0.021,189,7,0,0,0,0,0,32,0.0082,1,4,1,399.52,NORMAL,0
TRAIN_P3065,0.043,0.0854,3120,12,4,1,1,0,0,62,0.0472,16,10,2,386.94,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1737,0.0482,0.0192,167,12,0,0,0,0,0,21,0.0131,1,5,2,478.47,NORMAL,0
TRAIN_P2826,0.0565,0.0749,2364,13,2,0,0,0,1,61,0.0222,21,4,3,646.28,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2679,0.0947,0.0533,285,15,7,0,0,0,1,44,0.059,4,3,2,543.05,RECONNAISSANCE,1
TRAIN_P3257,0.0669,0.0545,3258,11,2,8,4,0,2,61,0.0222,36,11,4,560.6,DATA_EXFILTRATION,1
TRAIN_P0977,0.0321,0.0194,179,8,0,0,0,0,0,20,0.0115,0,1,1,342.18,NORMAL,0
TRAIN_P1607,0.0414,0.021,124,7,2,0,0,0,0,28,0.0168,0,4,1,539.91,NORMAL,0
TRAIN_P0322,0.0629,0.0161,212,6,0,0,0,0,0,23,0.0055,0,2,1,245.47,NORMAL,0
TRAIN_P1512,0.0612,0.0236,116,10,2,0,0,0,0,21,0.0055,0,4,1,412.87,NORMAL,0
TRAIN_P3431,0.0961,0.0769,1749,14,5,1,2,7,3,47,0.079,28,11,4,520.49,PRIVILEGE_ABUSE,1
TRAIN_P0195,0.026,0.0175,171,7,1,0,0,0,0,16,0.0094,0,7,1,479.57,NORMAL,0
TRAIN_P1443,0.0717,0.0152,108,7,0,0,0,0,0,23,0.0166,0,4,1,556.9,NORMAL,0
TRAIN_P3005,0.0234,0.0394,2945,14,4,0,0,0,0,66,0.0418,17,8,2,575.86,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3144,0.0385,0.1005,2957,12,3,14,6,1,2,59,0.0207,26,7,3,760.82,DATA_EXFILTRATION,1
TRAIN_P1043,0.0654,0.025,160,8,0,0,0,0,0,23,0.0204,0,4,2,406.37,NORMAL,0
TRAIN_P3337,0.0767,0.1282,3526,13,0,9,3,0,3,61,0.0444,23,7,4,653.78,DATA_EXFILTRATION,1
TRAIN_P0502,0.0353,0.0227,159,6,0,0,0,0,0,29,0.0107,0,5,2,342.67,NORMAL,0
TRAIN_P2680,0.0969,0.0527,359,16,5,0,0,0,1,36,0.1144,13,6,2,603.27,RECONNAISSANCE,1
TRAIN_P3406,0.1079,0.0619,1418,12,0,1,0,6,5,44,0.1175,25,12,2,659.02,PRIVILEGE_ABUSE,1
TRAIN_P2078,0.0443,0.0132,172,9,0,0,0,0,0,21,0.0159,0,4,1,390.92,NORMAL,0
TRAIN_P1917,0.0513,0.0296,150,9,0,0,0,0,0,27,0.0052,0,5,1,342.45,NORMAL,0
TRAIN_P1790,0.0809,0.0183,111,9,0,0,0,0,0,17,0.0129,0,3,1,303.53,NORMAL,0
TRAIN_P3589,0.1009,0.0688,1168,17,5,0,0,10,3,40,0.0767,23,7,3,516.86,PRIVILEGE_ABUSE,1
TRAIN_P3472,0.0866,0.0684,1897,14,1,3,2,7,4,37,0.1061,35,9,3,408.8,PRIVILEGE_ABUSE,1
TRAIN_P3364,0.1592,0.0739,1160,12,4,0,1,8,4,45,0.0506,33,7,5,708.12,PRIVILEGE_ABUSE,1
TRAIN_P1437,0.0276,0.0238,119,11,1,0,0,0,0,25,0.0203,0,3,1,442.08,NORMAL,0
TRAIN_P1007,0.0163,0.0242,182,7,0,0,0,0,0,41,0.0089,0,5,1,429.6,NORMAL,0
TRAIN_P1164,0.0526,0.0194,161,8,0,0,0,0,0,27,0.0182,0,3,1,451.12,NORMAL,0
TRAIN_P0081,0.03,0.0211,193,8,0,0,0,0,0,12,0.025,0,5,2,376.92,NORMAL,0
TRAIN_P1633,0.0054,0.0163,127,6,0,0,0,0,0,13,0.0143,0,3,1,288.07,NORMAL,0
TRAIN_P0296,0.0222,0.0216,169,8,0,0,0,0,0,23,0.0161,0,4,1,353.95,NORMAL,0
TRAIN_P2267,0.5936,0.0581,243,10,1,0,0,0,0,37,0.3652,12,4,3,517.75,BRUTE_FORCE,1
TRAIN_P1718,0.0727,0.023,190,6,0,0,0,0,0,26,0.0098,0,4,1,305.33,NORMAL,0
TRAIN_P1579,0.0479,0.0184,58,8,0,0,0,0,0,17,0.0119,0,3,1,492.34,NORMAL,0
TRAIN_P3598,0.0164,0.0671,1409,12,3,2,1,8,4,27,0.0525,29,5,1,731.46,PRIVILEGE_ABUSE,1
TRAIN_P3236,0.0568,0.1207,2834,14,0,6,5,0,3,80,0.0389,21,10,3,752.85,DATA_EXFILTRATION,1
TRAIN_P3321,0.0635,0.1103,2948,14,2,15,5,0,2,51,0.0363,16,7,3,858.42,DATA_EXFILTRATION,1
TRAIN_P2624,0.1079,0.0748,289,12,7,0,0,0,1,27,0.1197,6,6,1,538.96,RECONNAISSANCE,1
TRAIN_P1899,0.0329,0.0117,168,7,0,0,0,0,0,33,0.0196,1,3,1,365.46,NORMAL,0
TRAIN_P0898,0.0437,0.0265,158,6,0,0,0,0,0,34,0.0207,0,3,1,467.24,NORMAL,0
TRAIN_P0464,0.0421,0.0084,216,9,0,0,0,0,0,14,0.0189,0,3,1,347.7,NORMAL,0
TRAIN_P0841,0.0458,0.0137,148,11,0,0,0,0,0,17,0.0113,0,4,1,396.17,NORMAL,0
TRAIN_P1648,0.0513,0.029,123,7,0,0,0,0,0,16,0.0159,0,2,2,327.71,NORMAL,0
TRAIN_P1188,0.0365,0.0164,164,9,0,0,0,0,0,32,0.0203,0,4,1,370.55,NORMAL,0
TRAIN_P1229,0.0416,0.0218,119,7,0,0,0,0,0,16,0.0133,0,3,1,362.59,NORMAL,0
TRAIN_P2371,0.5642,0.0743,226,9,0,0,0,0,0,39,0.349,16,2,1,366.38,BRUTE_FORCE,1
TRAIN_P3517,0.1231,0.053,1715,17,5,0,0,5,3,62,0.1661,15,10,3,564.87,PRIVILEGE_ABUSE,1
TRAIN_P1118,0.0277,0.0183,208,7,0,0,0,0,0,31,0.0189,0,5,1,369.91,NORMAL,0
TRAIN_P2644,0.0578,0.0658,338,17,9,2,0,0,1,53,0.146,11,5,2,561.57,RECONNAISSANCE,1
TRAIN_P0258,0.0443,0.0149,194,10,0,0,0,0,0,15,0.0172,0,3,1,240.95,NORMAL,0
TRAIN_P1430,0.0501,0.0201,145,9,0,0,0,0,0,32,0.0158,0,3,1,415.33,NORMAL,0
TRAIN_P1689,0.0423,0.0156,106,10,0,0,0,0,0,18,0.0203,0,3,1,290.49,NORMAL,0
TRAIN_P3374,0.0183,0.075,2067,15,1,1,0,7,5,33,0.0763,28,5,3,529.97,PRIVILEGE_ABUSE,1
TRAIN_P1816,0.0762,0.0286,99,6,0,0,0,0,0,34,0.0183,0,4,1,382.25,NORMAL,0
TRAIN_P2585,0.102,0.0858,379,18,6,2,0,0,1,59,0.1353,8,3,2,458.07,RECONNAISSANCE,1
TRAIN_P3423,0.0,0.0886,1187,16,3,0,0,7,6,61,0.1072,9,8,5,639.81,PRIVILEGE_ABUSE,1
TRAIN_P0239,0.0325,0.0183,102,8,1,0,0,0,0,27,0.0137,1,4,1,435.42,NORMAL,0
TRAIN_P0359,0.069,0.0201,126,8,0,0,0,0,0,15,0.0241,0,3,1,366.23,NORMAL,0
TRAIN_P0737,0.0206,0.0204,207,6,0,0,0,0,0,21,0.0187,1,5,1,275.02,NORMAL,0
TRAIN_P3320,0.06,0.1299,3441,11,1,10,5,1,2,61,0.0454,30,5,3,539.8,DATA_EXFILTRATION,1
TRAIN_P0512,0.0089,0.0278,179,8,0,0,0,0,0,17,0.0183,0,3,1,468.97,NORMAL,0
TRAIN_P3399,0.1015,0.0841,2104,16,3,1,1,6,2,67,0.0879,25,8,4,355.61,PRIVILEGE_ABUSE,1
TRAIN_P2872,0.1132,0.0861,2040,14,1,2,0,0,2,54,0.0171,13,5,2,602.5,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0175,0.0027,0.025,122,10,0,0,0,0,0,25,0.0102,0,4,1,364.85,NORMAL,0
TRAIN_P0756,0.0396,0.0215,169,8,0,0,0,0,0,25,0.0181,0,4,1,398.3,NORMAL,0
TRAIN_P0215,0.0174,0.0231,175,7,0,0,1,0,0,27,0.0191,1,5,1,370.39,NORMAL,0
TRAIN_P0480,0.0406,0.0201,40,10,0,0,0,0,0,7,0.0143,0,4,1,350.26,NORMAL,0
TRAIN_P2929,0.0723,0.0461,2394,12,1,2,0,0,1,56,0.0773,13,8,2,637.88,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0415,0.0803,0.0228,180,7,0,0,0,0,0,12,0.0133,0,3,1,478.7,NORMAL,0
TRAIN_P2241,0.502,0.0645,167,7,1,0,0,0,0,26,0.2914,9,3,2,371.87,BRUTE_FORCE,1
TRAIN_P0760,0.0237,0.0142,91,9,0,0,0,0,0,19,0.0208,0,4,1,336.72,NORMAL,0
TRAIN_P0103,0.0278,0.0191,152,9,1,0,0,0,0,17,0.0143,0,4,1,277.4,NORMAL,0
TRAIN_P2935,0.0486,0.0614,2367,17,2,1,0,0,2,66,0.0142,13,8,2,605.42,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1587,0.0451,0.0162,140,7,0,0,1,0,0,17,0.0134,0,3,1,521.2,NORMAL,0
TRAIN_P0240,0.044,0.0282,120,11,0,0,0,0,0,34,0.0157,0,4,1,362.93,NORMAL,0
TRAIN_P0411,0.0395,0.0273,137,9,0,0,0,0,0,21,0.0191,0,3,1,261.36,NORMAL,0
TRAIN_P0403,0.0333,0.0207,170,9,0,0,0,0,0,21,0.0122,0,3,1,422.91,NORMAL,0
TRAIN_P1565,0.0169,0.0142,151,5,0,0,0,0,0,38,0.0206,0,3,1,338.7,NORMAL,0
TRAIN_P2340,0.5242,0.0429,209,11,0,0,0,0,1,53,0.3176,10,7,3,654.76,BRUTE_FORCE,1
TRAIN_P1625,0.0589,0.0184,110,9,0,0,0,0,0,29,0.0181,0,6,1,380.75,NORMAL,0
TRAIN_P2072,0.0,0.0156,128,7,0,0,0,0,0,32,0.0086,0,6,1,316.17,NORMAL,0
TRAIN_P2472,0.0464,0.0375,331,13,7,0,0,0,1,46,0.0807,7,9,3,587.88,RECONNAISSANCE,1
TRAIN_P2294,0.6824,0.0806,159,10,0,0,0,0,0,39,0.3487,8,4,1,449.75,BRUTE_FORCE,1
TRAIN_P0045,0.0265,0.0088,192,7,0,0,0,0,0,32,0.0155,0,2,1,471.5,NORMAL,0
TRAIN_P0046,0.0502,0.0262,188,9,0,0,0,0,0,37,0.017,0,5,1,339.2,NORMAL,0
TRAIN_P1038,0.0459,0.0195,170,10,0,0,0,0,0,23,0.0145,0,2,1,459.35,NORMAL,0
TRAIN_P0333,0.0442,0.0145,159,10,0,0,0,0,0,32,0.0136,0,3,1,280.3,NORMAL,0
TRAIN_P1069,0.0381,0.0107,147,7,0,0,0,0,0,5,0.0185,0,4,1,396.5,NORMAL,0
TRAIN_P2064,0.0368,0.0223,207,9,1,0,0,0,0,34,0.0084,1,4,1,296.82,NORMAL,0
TRAIN_P1768,0.0403,0.0137,134,9,0,0,0,0,0,31,0.0082,0,4,1,456.59,NORMAL,0
TRAIN_P1028,0.0423,0.0134,126,9,0,0,0,0,0,35,0.0193,0,5,2,282.62,NORMAL,0
TRAIN_P1053,0.0199,0.0182,40,9,2,0,0,0,0,28,0.0206,0,4,1,235.48,NORMAL,0
TRAIN_P0719,0.0101,0.0209,130,8,0,0,0,0,0,25,0.0143,0,2,1,452.08,NORMAL,0
TRAIN_P0059,0.0912,0.0195,195,7,0,0,0,0,0,19,0.0241,0,4,1,422.61,NORMAL,0
TRAIN_P3595,0.055,0.0744,1279,17,1,1,2,8,1,48,0.082,20,9,4,731.68,PRIVILEGE_ABUSE,1
TRAIN_P1012,0.0268,0.0134,80,10,0,0,0,0,0,23,0.0267,0,2,2,603.99,NORMAL,0
TRAIN_P3294,0.0719,0.1166,2662,13,3,8,6,0,3,66,0.017,26,6,2,656.16,DATA_EXFILTRATION,1
TRAIN_P3139,0.0651,0.1106,2972,12,1,11,5,1,1,43,0.0237,43,10,3,693.69,DATA_EXFILTRATION,1
TRAIN_P1612,0.0506,0.0129,138,10,1,0,0,0,0,21,0.0124,0,5,1,540.64,NORMAL,0
TRAIN_P2462,0.0453,0.0582,227,22,8,0,0,0,0,51,0.0491,5,5,2,424.58,RECONNAISSANCE,1
TRAIN_P2003,0.0558,0.0227,125,8,0,0,0,0,0,34,0.0132,0,4,1,469.91,NORMAL,0
TRAIN_P2390,0.3578,0.0974,226,9,2,0,0,0,0,41,0.3498,8,5,1,492.39,BRUTE_FORCE,1
TRAIN_P1396,0.0796,0.0209,153,10,0,0,0,0,0,15,0.0141,0,1,1,227.69,NORMAL,0
TRAIN_P2634,0.0169,0.0654,241,18,8,0,0,0,1,57,0.1181,13,4,3,453.54,RECONNAISSANCE,1
TRAIN_P0310,0.0467,0.0208,82,9,0,0,0,0,0,44,0.0213,0,3,1,291.82,NORMAL,0
TRAIN_P2046,0.0439,0.0224,166,11,0,0,0,0,0,18,0.0107,1,3,1,437.17,NORMAL,0
TRAIN_P1433,0.0581,0.0153,168,9,0,0,0,0,0,23,0.0088,0,5,1,390.49,NORMAL,0
TRAIN_P1666,0.0206,0.0119,144,9,0,0,0,0,0,27,0.0101,2,3,1,293.87,NORMAL,0
TRAIN_P1117,0.0409,0.0215,124,7,0,0,0,0,0,18,0.0078,0,4,1,351.38,NORMAL,0
TRAIN_P2158,0.014,0.0241,133,8,0,0,0,0,0,39,0.0205,0,3,1,395.11,NORMAL,0
TRAIN_P2796,0.0819,0.0926,1840,12,0,1,2,0,0,37,0.0425,17,6,1,618.81,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0795,0.04,0.026,210,6,0,0,0,0,0,30,0.0144,0,2,1,219.73,NORMAL,0
TRAIN_P1428,0.0445,0.0198,146,7,0,0,0,0,0,23,0.0143,0,5,1,484.45,NORMAL,0
TRAIN_P1491,0.0455,0.021,137,9,0,0,0,0,0,30,0.021,0,2,1,439.06,NORMAL,0
TRAIN_P1469,0.0619,0.0217,141,8,0,0,0,0,0,30,0.0078,0,2,1,327.66,NORMAL,0
TRAIN_P0713,0.0532,0.0212,189,9,0,0,0,0,0,36,0.021,0,3,1,539.55,NORMAL,0
TRAIN_P0539,0.051,0.0163,137,6,0,1,0,0,0,26,0.0109,0,2,1,227.36,NORMAL,0
TRAIN_P1234,0.062,0.0294,223,9,1,0,0,0,0,16,0.01,0,4,1,462.51,NORMAL,0
TRAIN_P1212,0.0,0.029,163,9,1,0,0,0,0,25,0.012,1,2,1,348.49,NORMAL,0
TRAIN_P0782,0.0565,0.0247,170,8,0,0,0,0,0,29,0.0249,0,5,1,459.83,NORMAL,0
TRAIN_P2692,0.1421,0.0618,226,14,4,0,0,0,2,54,0.1375,9,6,1,464.66,RECONNAISSANCE,1
TRAIN_P0189,0.0604,0.0214,172,9,0,0,0,0,0,23,0.0148,0,3,2,250.12,NORMAL,0
TRAIN_P1558,0.0515,0.0244,181,10,0,0,0,0,0,28,0.0124,0,3,1,280.14,NORMAL,0
TRAIN_P2818,0.0568,0.0695,2665,11,4,1,1,0,3,75,0.0222,19,5,5,653.69,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3561,0.1299,0.0762,1457,15,2,2,0,5,3,40,0.0909,19,8,3,636.91,PRIVILEGE_ABUSE,1
TRAIN_P2150,0.039,0.0277,103,10,0,0,0,0,0,38,0.0145,0,3,1,238.56,NORMAL,0
TRAIN_P2687,0.0416,0.0848,235,17,3,0,0,0,1,35,0.0751,11,4,2,408.91,RECONNAISSANCE,1
TRAIN_P3379,0.0703,0.0814,2034,15,2,0,0,7,5,48,0.15,20,8,3,517.1,PRIVILEGE_ABUSE,1
TRAIN_P2971,0.0364,0.0941,1941,13,4,1,1,0,1,36,0.0334,16,6,1,632.13,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0355,0.0302,0.0254,169,12,0,0,0,0,0,24,0.0122,0,5,2,400.37,NORMAL,0
TRAIN_P0241,0.0389,0.0261,71,9,0,0,0,0,0,24,0.0171,0,5,1,285.69,NORMAL,0
TRAIN_P0791,0.0407,0.0157,131,6,1,0,0,0,0,29,0.0211,0,3,2,290.25,NORMAL,0
TRAIN_P3101,0.0918,0.1096,3070,15,3,10,7,0,3,68,0.0416,43,9,3,850.21,DATA_EXFILTRATION,1
TRAIN_P0966,0.0555,0.0189,168,10,0,0,0,0,0,28,0.0061,0,3,1,358.15,NORMAL,0
TRAIN_P3488,0.13,0.0955,1840,14,4,1,0,6,5,40,0.0941,19,12,4,521.59,PRIVILEGE_ABUSE,1
TRAIN_P2393,0.6734,0.052,246,7,0,0,0,0,0,43,0.3044,11,6,1,526.84,BRUTE_FORCE,1
TRAIN_P1002,0.0195,0.0209,155,8,0,0,0,0,1,25,0.0118,0,3,1,461.24,NORMAL,0
TRAIN_P0579,0.0409,0.0108,205,9,0,0,0,0,0,24,0.0141,0,5,1,361.06,NORMAL,0
TRAIN_P0555,0.0469,0.0262,118,8,0,0,0,0,0,25,0.0193,0,6,1,301.42,NORMAL,0
TRAIN_P0479,0.0359,0.0161,188,10,0,0,0,0,0,25,0.0241,0,3,1,288.23,NORMAL,0
TRAIN_P3489,0.0747,0.1129,1569,15,2,0,0,7,2,43,0.0996,23,7,3,416.73,PRIVILEGE_ABUSE,1
TRAIN_P1627,0.0391,0.0124,181,8,0,0,0,0,1,30,0.0177,0,2,1,400.8,NORMAL,0
TRAIN_P2632,0.1063,0.0709,280,25,6,0,1,0,0,44,0.1125,7,7,2,394.61,RECONNAISSANCE,1
TRAIN_P0153,0.0045,0.0263,113,8,0,0,0,0,0,33,0.0161,1,5,1,353.05,NORMAL,0
TRAIN_P2741,0.0647,0.0899,2068,12,2,1,1,0,0,51,0.0301,14,7,2,445.37,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2260,0.5825,0.0664,192,8,0,0,0,0,0,28,0.3144,12,5,1,467.67,BRUTE_FORCE,1
TRAIN_P2913,0.093,0.0683,1970,12,1,0,0,0,1,65,0.0523,17,3,1,516.41,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1913,0.042,0.023,130,10,0,0,0,0,0,30,0.0096,0,3,1,331.47,NORMAL,0
TRAIN_P0257,0.0394,0.0214,192,9,2,0,0,0,0,18,0.0068,0,2,1,470.99,NORMAL,0
TRAIN_P1873,0.0594,0.0175,94,7,1,0,0,0,0,25,0.0161,0,3,1,360.92,NORMAL,0
TRAIN_P0347,0.022,0.0143,164,7,0,0,0,0,0,10,0.0038,0,5,1,422.34,NORMAL,0
TRAIN_P1539,0.0249,0.0216,145,9,1,0,0,0,0,36,0.0232,0,6,1,571.38,NORMAL,0
TRAIN_P1808,0.0047,0.0239,135,7,0,0,0,0,0,21,0.0167,0,3,1,514.34,NORMAL,0
TRAIN_P0777,0.0538,0.0188,213,9,0,0,0,0,0,17,0.0185,0,3,1,481.78,NORMAL,0
TRAIN_P2513,0.1221,0.0664,186,15,9,0,0,0,1,49,0.1312,6,3,3,601.76,RECONNAISSANCE,1
TRAIN_P2518,0.0572,0.0519,322,14,12,0,0,0,0,46,0.1411,9,5,2,574.75,RECONNAISSANCE,1
TRAIN_P1105,0.0675,0.0186,103,8,0,0,0,0,0,34,0.0142,0,6,1,407.29,NORMAL,0
TRAIN_P1707,0.0298,0.0187,224,8,0,0,0,0,0,22,0.011,0,5,1,404.14,NORMAL,0
TRAIN_P2955,0.103,0.0498,3295,15,4,2,1,0,0,61,0.0178,15,6,2,693.53,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1425,0.0477,0.0156,97,8,0,0,0,0,0,33,0.0157,0,4,1,326.61,NORMAL,0
TRAIN_P2488,0.0241,0.0826,292,15,6,0,0,0,1,41,0.103,3,3,3,512.78,RECONNAISSANCE,1
TRAIN_P1421,0.0125,0.0175,202,7,0,0,0,0,0,23,0.0167,0,2,2,438.09,NORMAL,0
TRAIN_P0179,0.0536,0.0143,176,9,0,0,0,0,0,21,0.0173,0,5,1,242.39,NORMAL,0
TRAIN_P2816,0.0937,0.0535,2205,12,3,2,0,0,1,68,0.0272,21,8,3,674.8,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1984,0.0386,0.0233,143,8,0,0,0,0,0,35,0.0234,1,4,1,395.22,NORMAL,0
TRAIN_P1062,0.0136,0.023,165,11,0,0,0,0,0,41,0.0207,0,4,1,477.01,NORMAL,0
TRAIN_P0574,0.0125,0.0176,267,10,0,0,0,0,0,26,0.0165,1,3,1,342.88,NORMAL,0
TRAIN_P1269,0.0842,0.0164,122,8,0,0,0,0,0,21,0.0099,0,3,1,371.95,NORMAL,0
TRAIN_P1081,0.0261,0.0255,116,9,0,0,0,0,0,5,0.0109,0,3,1,345.52,NORMAL,0
TRAIN_P2701,0.1036,0.0536,295,14,5,0,1,0,1,44,0.1095,3,7,1,379.47,RECONNAISSANCE,1
TRAIN_P1727,0.0472,0.0079,180,8,0,0,0,0,1,19,0.0134,0,3,1,378.62,NORMAL,0
TRAIN_P1285,0.0442,0.0168,173,10,0,0,0,0,0,19,0.0103,1,4,2,563.18,NORMAL,0
TRAIN_P1124,0.039,0.0156,156,10,0,0,0,0,0,24,0.019,0,5,1,368.37,NORMAL,0
TRAIN_P3196,0.0767,0.141,2819,14,2,18,8,0,1,49,0.0407,26,7,1,561.74,DATA_EXFILTRATION,1
